event_id,image_group_id,image_url_1,image_url_2,image_url_3,image_url_1_bbox,image_url_2_bbox,image_url_3_bbox,count,species_name,blank_image,bboxes,load_date
2100,SSWI000000021799251,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021799251A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021799251B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021799251C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021799251A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021799251B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021799251C.jpg,1,raccoon,FALSE,"{'A': [['0.7515979987147369,0.5422585206191228,0.11186083761754369,0.0816761237147369']], 'B': [], 'C': []}",12/5/21
2101,SSWI000000021817222,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021817222A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021817222B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021817222C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021817222A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021817222B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021817222C.jpg,1,coyote,FALSE,"{'A': [['0.7585227293808772,0.5596590592868422,0.1292613762852631,0.16548295876175437']], 'B': [['0.5564630386677194,0.47514201804859657,0.046875,0.11789770619122815']], 'C': [['0.5621448737147369,0.45809658247649127,0.036931835047017476,0.0859375']]}",12/5/21
2102,SSWI000000021817232,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021817232A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021817232B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021817232C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021817232A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021817232B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021817232C.jpg,1,coyote,FALSE,"{'A': [['0.8785511237147369,0.5490056649529825,0.2173295876175437,0.1647727525705262']], 'B': [['0.9119317886677194,0.5404829587617543,0.1732954123824563,0.18465908247649127']], 'C': [['0.9627130386677194,0.5255681649529825,0.07457392266456117,0.17400566495298253']]}",12/5/21
2103,SSWI000000021829022,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021829022A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021829022B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021829022C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021829022A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021829022B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021829022C.jpg,1,fox,FALSE,"{'A': [['0.09028764046434211,0.6626420412382457,0.18057528092868422,0.12215908247649127']], 'B': [], 'C': []}",12/5/21
2104,SSWI000000021836743,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021836743A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021836743B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021836743C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021836743A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021836743B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021836743C.jpg,1,wolf,FALSE,"{'A': [], 'B': [['0.660156226810351,0.6349431649529825,0.22940337114421067,0.15056816495298253']], 'C': [['0.6638849136677194,0.6392045180485966,0.21484375,0.1441761237147369']]}",12/5/21
2105,SSWI000000021842900,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021842900A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021842900B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021842900C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021842900A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021842900B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021842900C.jpg,1,bear,FALSE,"{'A': [['0.9055397474294737,0.7379261005250879,0.18892050514105244,0.3607954587617544']], 'B': [['0.8080610605721054,0.6921164561912282,0.21626420876175437,0.27627841752350873']], 'C': [['0.7572798337617543,0.6791548337617543,0.2155540025705262,0.27237216752350873']]}",12/5/21
2106,SSWI000000021842901,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021842901A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021842901B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021842901C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021842901A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021842901B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021842901C.jpg,1,bear,FALSE,"{'A': [['0.44247158247649127,0.590198853095614,0.16122158247649127,0.18607954123824563']], 'B': [['0.3465908943338597,0.5727982912382457,0.13423295876175437,0.15909091752350873']], 'C': [['0.3188920412382456,0.56640625,0.1363636237147369,0.14559658247649127']]}",12/5/21
2107,SSWI000000021842902,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021842902A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021842902B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021842902C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021842902A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021842902B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021842902C.jpg,1,bear,FALSE,"{'A': [['0.24680396778605268,0.5465198737147369,0.10617897938087718,0.14488632990596503']], 'B': [['0.24360794716692985,0.542968726810351,0.0887783943338597,0.12357954123824563']], 'C': [['0.23863635309561407,0.5404829355721054,0.08487216752350873,0.12286928866771941']]}",12/5/21
2108,SSWI000000021842903,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021842903A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021842903B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021842903C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021842903A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021842903B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021842903C.jpg,1,bear,FALSE,"{'A': [['0.2894176030956141,0.5649857912382457,0.1370738762852631,0.17471591752350873']], 'B': [['0.45205965592868425,0.5919744149529825,0.15056818814263156,0.203125']], 'C': [['0.5532670412382457,0.6202059574764912,0.17471591752350873,0.22691757990596503']]}",12/5/21
2109,SSWI000000021849817,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021849817A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021849817B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021849817C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021849817A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021849817B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021849817C.jpg,3,turkey,FALSE,"{'A': [['0.4944069465242983,0.43314983634600884,0.2782315193338597,0.4859729871199124']], 'B': [['0.4794033943338597,0.3784623595356579,0.17187495362070193,0.402166198452193', '0.46342326804859657,0.3299005676547807,0.11079545876175437,0.2727272822139473', '0.5401278324764912,0.42613634150078955,0.31463066495298253,0.49999997681035097'], ['0.4794033943338597,0.3784623595356579,0.17187495362070193,0.402166198452193', '0.46342326804859657,0.3299005676547807,0.11079545876175437,0.2727272822139473', '0.5401278324764912,0.42613634150078955,0.31463066495298253,0.49999997681035097'], ['0.4794033943338597,0.3784623595356579,0.17187495362070193,0.402166198452193', '0.46342326804859657,0.3299005676547807,0.11079545876175437,0.2727272822139473', '0.5401278324764912,0.42613634150078955,0.31463066495298253,0.49999997681035097']], 'C': [['0.4797584974294738,0.37251418557210536,0.16974433504701747,0.3806817886677194', '0.5365766971669299,0.42622513466692985,0.30397727061912283,0.48561789561912283'], ['0.4797584974294738,0.37251418557210536,0.16974433504701747,0.3806817886677194', '0.5365766971669299,0.42622513466692985,0.30397727061912283,0.48561789561912283']]}",12/5/21
2110,SSWI000000021867570,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021867570A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021867570B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021867570C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021867570A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021867570B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021867570C.jpg,1,deer,FALSE,"{'A': [['0.9673295412382457,0.5319602293808772,0.06534091752350873,0.21235795876175437']], 'B': [['0.7840908711442107,0.5269886005250879,0.2727272474294738,0.20951704123824563']], 'C': [['0.71484375,0.5308948737147369,0.2890625,0.2038352525705262']]}",12/5/21
2111,SSWI000000021871606,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021871606A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021871606B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021871606C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021871606A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021871606B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021871606C.jpg,2,deer,FALSE,"{'A': [['0.7798295412382457,0.6122158711442107,0.4360795876175437,0.3764204123824563', '0.46590908247649127,0.6253551262852631,0.35653408247649127,0.46377841752350873'], ['0.7798295412382457,0.6122158711442107,0.4360795876175437,0.3764204123824563', '0.46590908247649127,0.6253551262852631,0.35653408247649127,0.46377841752350873']], 'B': [['0.6164772706191228,0.667968726810351,0.7670454587617543,0.5205965360971933']], 'C': [['0.40669388466692985,0.5685369265478071,0.40962356057210536,0.39133522938087717', '0.7906604987147369,0.7153763930485966,0.4186790025705262,0.49822436857368446'], ['0.40669388466692985,0.5685369265478071,0.40962356057210536,0.39133522938087717', '0.7906604987147369,0.7153763930485966,0.4186790025705262,0.49822436857368446']]}",12/5/21
2112,SSWI000000021871757,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021871757A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021871757B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021871757C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021871757A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021871757B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021871757C.jpg,2,turkey,FALSE,"{'A': ['0.4536,0.662,0.2971,0.4602', '0.6446,0.5248,0.1151,0.1068'], 'B': ['0.268,0.6459,0.2912,0.4197', '0.6888,0.5203,0.06839,0.1066'], 'C': ['0.2623,0.6443,0.2804,0.4267', '0.7004,0.5164,0.05765,0.1083']}",12/5/21
2113,SSWI000000021871855,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021871855A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021871855B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021871855C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021871855A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021871855B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021871855C.jpg,3,turkey,FALSE,"{'A': [['0.5479403324764912,0.5685369149529825,0.17613632990596503,0.140625', '0.21271306185736844,0.5790127693338597,0.20703125,0.3490767087617544', '0.21306817654780705,0.5731533943338597,0.20738635309561407,0.34801137628526313'], ['0.5479403324764912,0.5685369149529825,0.17613632990596503,0.140625', '0.21271306185736844,0.5790127693338597,0.20703125,0.3490767087617544', '0.21306817654780705,0.5731533943338597,0.20738635309561407,0.34801137628526313'], ['0.5479403324764912,0.5685369149529825,0.17613632990596503,0.140625', '0.21271306185736844,0.5790127693338597,0.20703125,0.3490767087617544', '0.21306817654780705,0.5731533943338597,0.20738635309561407,0.34801137628526313']], 'B': [['0.5877130618573685,0.5685369149529825,0.19389204123824563,0.1477272474294738', '0.20751952545258773,0.5472300915007896,0.21848365528605268,0.3302556417633335', '0.20827413982171056,0.5493607796434211,0.21697442654780705,0.3323863530956141'], ['0.5877130618573685,0.5685369149529825,0.19389204123824563,0.1477272474294738', '0.20751952545258773,0.5472300915007896,0.21848365528605268,0.3302556417633335', '0.20827413982171056,0.5493607796434211,0.21697442654780705,0.3323863530956141'], ['0.5877130618573685,0.5685369149529825,0.19389204123824563,0.1477272474294738', '0.20751952545258773,0.5472300915007896,0.21848365528605268,0.3302556417633335', '0.20827413982171056,0.5493607796434211,0.21697442654780705,0.3323863530956141']], 'C': [['0.20951704123824563,0.5504261121199123,0.22372158247649127,0.3401988530956141', '0.20849608795258773,0.5486505386677194,0.22576348904780705,0.33806816495298253', '0.5873579355721054,0.5696022706191228,0.19389204123824563,0.1519886237147369'], ['0.20951704123824563,0.5504261121199123,0.22372158247649127,0.3401988530956141', '0.20849608795258773,0.5486505386677194,0.22576348904780705,0.33806816495298253', '0.5873579355721054,0.5696022706191228,0.19389204123824563,0.1519886237147369'], ['0.20951704123824563,0.5504261121199123,0.22372158247649127,0.3401988530956141', '0.20849608795258773,0.5486505386677194,0.22576348904780705,0.33806816495298253', '0.5873579355721054,0.5696022706191228,0.19389204123824563,0.1519886237147369']]}",12/5/21
2114,SSWI000000021871927,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021871927A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021871927B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021871927C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021871927A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021871927B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021871927C.jpg,1,raccoon,FALSE,"{'A': [['0.055086999678684224,0.6317471443338597,0.11017399935736845,0.11150571133228059']], 'B': [['0.09987570811912282,0.6363636237147369,0.14701704123824563,0.12713066495298253']], 'C': [['0.1385830992260965,0.6338778324764912,0.16317471907131578,0.125']]}",12/5/21
2115,SSWI000000021876886,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021876886A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021876886B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021876886C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021876886A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021876886B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021876886C.jpg,1,turkey,FALSE,"{'A': [['0.7784090592868422,0.5901988299059651,0.19602270619122816,0.16903408247649127']], 'B': [['0.6044033711442107,0.617542603095614,0.18465908247649127,0.14133520619122816']], 'C': [['0.6182528324764912,0.613636353095614,0.15909091752350873,0.1448863762852631']]}",12/5/21
2116,SSWI000000021896421,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021896421A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021896421B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021896421C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021896421A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021896421B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021896421C.jpg,3,opossum,FALSE,"{'A': [['0.4116654787382456,0.7466263930485966,0.09854404252350873,0.0777698737147369']], 'B': [['0.39808237371473687,0.7507101830015791,0.052556835047017476,0.06818178866771941', '0.33682528092868425,0.7563920180485966,0.14098010309561407,0.06249995362070194', '0.40021305026254395,0.7507102061912282,0.046874976810350966,0.06960224742947378'], ['0.39808237371473687,0.7507101830015791,0.052556835047017476,0.06818178866771941', '0.33682528092868425,0.7563920180485966,0.14098010309561407,0.06249995362070194', '0.40021305026254395,0.7507102061912282,0.046874976810350966,0.06960224742947378'], ['0.39808237371473687,0.7507101830015791,0.052556835047017476,0.06818178866771941', '0.33682528092868425,0.7563920180485966,0.14098010309561407,0.06249995362070194', '0.40021305026254395,0.7507102061912282,0.046874976810350966,0.06960224742947378']], 'C': [['0.3792613530956141,0.7620738299059651,0.0823863762852631,0.0625', '0.29403408247649127,0.7563920412382457,0.11860795876175437,0.061079587617543694'], ['0.3792613530956141,0.7620738299059651,0.0823863762852631,0.0625', '0.29403408247649127,0.7563920412382457,0.11860795876175437,0.061079587617543694']]}",12/5/21
2117,SSWI000000021911631,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021911631A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021911631B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021911631C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021911631A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021911631B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021911631C.jpg,2,raccoon,FALSE,"{'A': [['0.21914949388127197,0.6466619149529825,0.0872691771904386,0.1569602525705262']], 'B': [], 'C': [['0.07586114964586624,0.646839478095614,0.09685724194651317,0.1736505386677194', '0.07679332136020835,0.644531226810351,0.09428266913695175,0.1754261237147369'], ['0.07586114964586624,0.646839478095614,0.09685724194651317,0.1736505386677194', '0.07679332136020835,0.644531226810351,0.09428266913695175,0.1754261237147369']]}",12/5/21
2118,SSWI000000021927444,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021927444A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021927444B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021927444C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021927444A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021927444B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021927444C.jpg,1,raccoon,FALSE,"{'A': [['0.8011363299059651,0.6534090824764912,0.09801132990596505,0.09872158247649127']], 'B': [['0.9048295412382457,0.6040482912382457,0.12215908247649127,0.1640625']], 'C': [['0.9169033711442107,0.582031226810351,0.10511357733543883,0.1207386237147369']]}",12/5/21
2119,SSWI000000021929222,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021929222A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021929222B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021929222C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021929222A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021929222B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021929222C.jpg,1,raccoon,FALSE,"{'A': [['0.43359373840517546,0.9453125,0.2002841056661403,0.109375']], 'B': [['0.08030006733346493,0.9332386237147369,0.16060013466692985,0.12926142266456117']], 'C': []}",12/5/21
2120,SSWI000000021936656,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021936656A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021936656B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021936656C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021936656A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021936656B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021936656C.jpg,2,fox,FALSE,"{'A': [['0.3965731333816667,0.512073853095614,0.09108664561912282,0.13920454123824563']], 'B': [['0.37286931185736844,0.2700639046434211,0.06392045876175437,0.055397729380877184', '0.37251419716692985,0.2698863530956141,0.06250002318964903,0.05184658247649126'], ['0.37286931185736844,0.2700639046434211,0.06392045876175437,0.055397729380877184', '0.37251419716692985,0.2698863530956141,0.06250002318964903,0.05184658247649126']], 'C': [['0.5440340824764912,0.2336647706191228,0.09801132990596505,0.06747158247649127']]}",12/5/21
2121,SSWI000000021948072,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021948072A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021948072B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021948072C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021948072A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021948072B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021948072C.jpg,1,coyote,FALSE,"{'A': ['0.2471,0.6717,0.128,0.1765'], 'B': ['0.9082,0.9055,0.18,0.1724'], 'C': []}",12/5/21
2122,SSWI000000021955946,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021955946A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021955946B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021955946C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021955946A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021955946B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021955946C.jpg,2,wolf,FALSE,"{'A': [['0.5607244149529825,0.5163352061912282,0.1725852525705262,0.10866474742947378', '0.5593039561912282,0.5170454355721054,0.16903408247649127,0.10440337114421068'], ['0.5607244149529825,0.5163352061912282,0.1725852525705262,0.10866474742947378', '0.5593039561912282,0.5170454355721054,0.16903408247649127,0.10440337114421068']], 'B': [['0.7924360373824563,0.5149147706191228,0.15660507990596503,0.10298295876175437', '0.7940340360971931,0.5149147474294737,0.1633522474294738,0.10866474742947378'], ['0.7924360373824563,0.5149147706191228,0.15660507990596503,0.10298295876175437', '0.7940340360971931,0.5149147474294737,0.1633522474294738,0.10866474742947378']], 'C': [['0.8892044948589476,0.5174005618573685,0.15625,0.10724428866771941']]}",12/5/21
2123,SSWI000000021968568,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021968568A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021968568B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021968568C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021968568A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021968568B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021968568C.jpg,1,raccoon,FALSE,"{'A': [], 'B': [['0.4715908943338597,0.6745383311912282,0.15696020619122816,0.12251416238245631']], 'C': []}",12/5/21
2124,SSWI000000021968627,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021968627A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021968627B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000021968627C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021968627A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021968627B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000021968627C.jpg,1,raccoon,FALSE,"{'A': [['0.5337357680485966,0.6905184574764912,0.1448863762852631,0.11044033247649127']], 'B': [], 'C': []}",12/5/21
